Food code,WWEIA Category number
34001130,3706
34001200,3706
34001210,3706
34001220,3706
34001230,3706
34001300,3706
34001310,3706
34001320,3706
34001330,3706
34001400,3706
34001410,3706
34001420,3706
34001430,3706
34001500,3706
34001510,3706
34001520,3706
34001530,3706
34001540,3706
34001600,3706
34001610,3706
34001620,3706
34001630,3706
34001700,3706
34001710,3706
34002000,3706
34002010,3706
34002020,3706
34002110,3706
34002120,3706
34002130,3706
34002140,3706
34002150,3706
34002160,3706
34003100,3706
34003120,3706
34003130,3706
34003140,3706
41100990,2802
41101010,2802
41101020,2802
41101060,2802
41101070,2802
41101080,2802
41101090,2802
41101110,2802
41101120,2802
41101140,2802
41101180,2802
41101210,2802
41101990,2802
41102010,2802
41102020,2802
41102040,2802
41102080,2802
41102110,2802
41102150,2802
41102170,2802
41102210,2802
41102990,2802
41103010,2802
41103070,2802
41103990,2802
41104010,2802
41104020,2802
41104040,2802
41104080,2802
41104110,2802
41104200,2802
41104250,2802
41105990,2802
41106010,2802
41106020,2802
41106040,2802
41106080,2802
41106110,2802
41106150,2802
41106170,2802
41106510,2802
41107010,2802
41108010,2802
41201010,2802
41201020,2802
41201050,2802
41202505,2802
41202510,2802
41203030,3102
41205010,2802
41205017,2802
41205030,2802
41205040,2802
41205050,8412
41205055,8412
41205070,8412
41205075,8412
41205100,8412
41206030,2802
41208030,2802
41208100,2802
41209000,3102
41210000,3102
41221000,2802
41221020,3102
41300990,2802
41301010,2802
41301990,2802
41302010,2802
41302020,2802
41302040,2802
41302080,2802
41302110,2802
41303000,2802
41303010,2802
41304000,2802
41304970,2802
41304990,2802
41305000,2802
41305020,2802
41305050,2802
41310900,5004
41311000,2802
41311020,3104
41311030,3102
41311040,3102
41410010,2802
41410015,5004
41420010,2806
41420020,2802
41420050,2806
41420100,8404
41420110,8404
41420200,8404
41420250,8404
41420300,8404
41420350,8404
41420380,2806
41420400,8404
41420410,8404
41420450,8406
41421010,2806
41421020,2806
41425010,2806
41440000,2806
41480020,2806
41601010,3802
41601020,3802
41601030,3802
41601070,3802
41601140,3802
41601160,3802
41601180,3802
41601200,3802
41602020,3802
41602030,3802
41602050,3802
41603010,3802
41810200,2806
41810250,2604
41810400,2806
41810600,2806
41810610,2806
41811400,2806
41811600,2806
41811800,2806
41811890,2806
41811950,3102
41812000,2806
41812400,3102
41812450,3102
41812500,3404
41812510,3404
41812600,2806
41812800,3104
41812850,3102
41901010,3744
41901020,3744
41901030,3744
42100050,2804
42100100,2804
42101000,2804
42101110,2804
42101120,2804
42101130,2804
42101300,2804
42101350,2804
42102000,2804
42104000,2804
42104050,2804
42104100,2804
42104105,2804
42104110,2804
42104500,2804
42105000,2804
42106000,2804
42106020,2804
42107000,2804
42109100,2804
42110000,2804
42110050,2804
42110100,2804
42110110,2804
42110120,2804
42110150,2804
42110160,2804
42110300,2804
42111000,2804
42111030,2804
42111040,2804
42111100,2804
42111110,2804
42111200,2804
42111205,2804
42111210,2804
42111500,2804
42112000,2804
42112100,2804
42112200,2804
42112210,2804
42112300,2804
42113000,2804
42114130,2804
42114140,2804
42114142,2804
42114145,2804
42116000,2804
42116100,2804
42200500,2804
42200510,2804
42200600,2804
42201000,2804
42202000,2804
42202010,2804
42202100,2804
42202130,2804
42202150,2804
42202200,2804
42203000,2804
42203100,2804
42203200,2806
42204050,8412
42204100,8412
42301010,3722
42301015,3722
42301020,3722
42301115,3722
42301120,3722
42302010,3722
42302015,3722
42302020,3722
42302055,3722
42302060,3722
42302105,3722
42302110,3722
42303100,3722
42304010,3722
42304020,3722
42304030,3722
42304040,3722
42305010,3722
42305020,3722
42401010,1404
42401100,1820
42402010,1404
42403010,7204
42404010,7204
42500000,2804
42500100,2804
42501000,2804
42501500,2804
42502100,2804
43101050,2804
43101100,2804
43101150,2804
43102000,2804
43102100,2804
43102300,2804
43102400,2804
43103000,2804
43103300,2804
43104000,2804
43107000,2804
43108010,2804
51000100,4202
51000110,4202
51000180,4202
51000190,4202
51000200,4204
51000300,4204
51000400,4204
51101000,4202
51101010,4202
51101050,4202
51101060,4202
51102010,4202
51102020,4202
51105010,4202
51105040,4202
51106010,4202
51106020,4202
51106200,4202
51106210,4202
51106300,4202
51106310,4202
51107010,4202
51107040,4202
51108010,4202
51108100,4202
51109010,4202
51109040,4202
51109100,4202
51109150,4202
51111010,4202
51111040,4202
51113010,4202
51113100,4202
51115010,4202
51115020,4202
51119010,4202
51119040,4202
51121015,4202
51121025,4202
51121035,4202
51121045,4202
51121055,4202
51121065,4202
51121075,4202
51121110,4202
51121120,4202
51122000,4202
51122010,4202
51122100,4202
51122110,4202
51122300,4202
51122310,4202
51123010,4202
51123020,4202
51127010,4202
51127020,4202
51129010,4202
51129020,4202
51130510,4202
51130520,4202
51133010,4202
51133020,4202
51134000,4202
51134010,4202
51135000,4202
51135010,4202
51136000,3744
51140100,4202
51150000,4204
51153000,4204
51154010,4204
51154100,4204
51154510,4204
51154550,4204
51154600,4204
51155000,4204
51156500,4204
51157000,4204
51158100,4204
51159000,4204
51160000,5506
51160100,5506
51160110,5506
51160200,5506
51161000,5506
51161020,5506
51161030,5506
51161050,5506
51161250,5506
51161270,5506
51161280,5506
51165000,5506
51166000,5506
51166100,5506
51166200,5506
51166500,5506
51167000,5506
51168000,5506
51180010,4206
51180030,4206
51180080,4206
51182010,3208
51182020,3208
51183990,4204
51184000,5202
51184100,5202
51184200,4204
51184210,4204
51184220,4204
51184230,4204
51184260,4204
51185000,5202
51186010,4206
51186100,4206
51186130,4206
51186160,4206
51187000,5202
51187020,5504
51188100,5506
51188500,5202
51300050,4202
51300060,4202
51300100,4206
51300110,4202
51300120,4202
51300140,4202
51300150,4202
51300175,4202
51300180,4202
51300185,4202
51300210,4202
51300220,4202
51300300,4202
51300310,4202
51301010,4202
51301020,4202
51301040,4202
51301050,4202
51301120,4202
51301130,4202
51301510,4202
51301520,4202
51301540,4202
51301550,4202
51301600,4202
51301620,4202
51301700,4206
51301750,4206
51301800,4206
51301805,4206
51301820,4206
51301900,4206
51302500,4206
51302520,4206
51303010,4206
51303030,4206
51303050,4206
51303070,4206
51303100,4206
51306000,5202
51320010,4204
51320060,4204
51320070,4204
51320500,4204
51320550,4204
51320560,4204
51320700,4204
51320710,4204
51320720,4204
51401010,4202
51401020,4202
51401030,4202
51401040,4202
51401200,4206
51404010,4202
51404020,4202
51404500,4206
51404550,4206
51407010,4202
51407020,4202
51420000,4204
51421000,4204
51501010,4202
51501020,4202
51501040,4202
51501050,4202
51501080,4206
51502010,4204
51503000,4206
51503040,4206
51601010,4202
51601020,4202
51601210,4202
51601220,4202
51602010,4202
51602020,4202
51620000,4204
51620020,4204
51620030,4204
51630000,4206
51630100,4206
51630200,4206
51801010,4202
51801020,4202
51804010,4202
51804020,4202
51805010,4202
51805020,4202
51806010,4202
51806020,4202
51807000,4202
51808000,4202
51808010,4202
51808050,5202
51808100,4204
52101000,4402
52102040,4402
52103000,4402
52104010,4402
52104040,4402
52104100,4402
52104200,4402
52105100,4402
52105200,4402
52201000,4402
52202060,4402
52204000,3208
52206010,4402
52206060,4402
52207010,4402
52208010,4402
52208020,4402
52208760,4208
52209010,4402
52211010,4402
52213010,4402
52215000,4208
52215100,4208
52215200,4208
52215260,4208
52215300,4208
52215350,4208
52220110,4402
52301000,4402
52302010,4402
52302020,4402
52302500,4402
52302600,4402
52303010,4402
52303500,4402
52304000,4402
52304010,4402
52304040,4402
52304100,4402
52304150,4402
52306010,4402
52306300,4402
52306500,4402
52306550,4402
52306700,4402
52311010,4402
52401000,4402
52403000,4402
52404060,4402
52405010,4402
52407000,4402
52408000,4402
53100100,5502
53101100,5502
53102200,5502
53102700,5502
53102800,5502
53103000,5502
53104260,5502
53104400,5502
53104500,5502
53104550,5502
53104600,5502
53105262,5502
53105264,5502
53105270,5502
53105272,5502
53105275,5502
53105300,5502
53105310,5502
53105396,5502
53106500,5502
53108200,5502
53109200,5502
53110000,5502
53111000,5502
53112100,5502
53113000,5502
53114100,5502
53115200,5502
53115450,5502
53116000,5502
53116510,5502
53116520,5502
53117200,5502
53118100,5502
53118110,5502
53118500,5502
53118550,5502
53119000,5502
53120270,5502
53120272,5502
53121270,5502
53121272,5502
53121275,5502
53123070,5502
53124110,5502
53200100,5504
53201000,5504
53202000,5504
53203000,5504
53203500,5504
53204000,5504
53204010,5504
53204100,5504
53204840,5504
53205250,5504
53205260,5504
53206000,5504
53206020,5504
53206030,5504
53206100,5504
53206500,5504
53206550,5504
53207000,5504
53207020,5504
53207050,5504
53208000,5504
53208200,5504
53209005,5504
53209010,5504
53209015,5504
53209020,5504
53209100,5504
53209500,5504
53210000,5504
53210900,5504
53211000,5504
53215500,5504
53220000,5504
53220030,5504
53222010,5504
53222020,5504
53223000,5504
53223100,5504
53224000,5504
53224250,5504
53225000,5504
53226000,5504
53226500,5504
53226550,5504
53226600,5504
53228000,5504
53230000,5504
53231000,5504
53231400,5504
53233000,5504
53233010,5504
53233040,5504
53233050,5504
53233060,5504
53233080,5504
53233100,5504
53234000,5504
53234100,5504
53234250,5504
53235000,5504
53235500,5504
53235600,5504
53236000,5504
53236100,5504
53237000,5504
53237010,5504
53237500,5504
53238000,5504
53239000,5504
53239010,5504
53239050,5504
53239100,5504
53240000,5504
53240010,5504
53241500,5504
53241510,5504
53241600,5504
53242000,5504
53242500,5504
53243000,5504
53243010,5504
53243050,5504
53244010,5504
53244020,5504
53246000,5504
53247000,5504
53247050,5504
53247500,5504
53251100,5504
53260030,5504
53260200,5504
53260300,5504
53260400,5504
53260500,5504
53260600,5504
53261000,5504
53270100,5504
53300100,5502
53300200,5502
53301000,5502
53301070,5502
53303500,5502
53304000,5502
53305000,5502
53305700,5502
53305800,5502
53307000,5502
53312000,5502
53341000,5502
53342000,5502
53343000,5502
53344000,5502
53344300,5502
53346000,5502
53346500,5502
53347000,5502
53360000,5502
53365000,5502
53381000,5502
53385000,5502
53385500,5502
53391000,5502
53391100,5502
53391150,5502
53410100,5502
53410300,5502
53410500,5502
53410800,5502
53415100,5502
53415110,5506
53415120,5506
53415300,5502
53415400,5502
53415500,5502
53420000,5506
53420100,5506
53420200,5506
53420210,5506
53420250,5506
53420400,5506
53420410,5506
53430100,4404
53430200,4404
53430700,5506
53440000,5502
53440300,5502
53440500,5502
53440600,5502
53440700,5502
53441110,5502
53441210,5502
53450000,5502
53452100,5506
53452120,5506
53452130,5506
53452150,5506
53452170,5506
53452200,5506
53452400,5506
53452420,5506
53452450,5506
53452500,5506
53453150,5502
53500100,5506
53510000,5506
53510100,5506
53511000,5506
53520000,5506
53520100,5506
53520120,5506
53520130,5506
53520135,5506
53520140,5506
53520160,5506
53520170,5506
53520200,5506
53520510,5506
53521110,5506
53521130,5506
53521140,5506
53521210,5506
53521230,5506
53530000,5506
53530010,5506
53610100,5506
53610170,5506
53610200,5506
53710400,5402
53710500,5402
53710502,5402
53710504,5402
53710600,5402
53710700,5402
53710800,5404
53710802,5404
53710810,5402
53710900,5402
53710902,5402
53710904,5402
53710906,5402
53711000,5402
53711002,5402
53711004,5402
53711006,5402
53711100,5402
53712000,5402
53712100,5402
53712200,5402
53712210,5402
53713000,5402
53713010,5402
53713100,5402
53714200,5402
53714210,5402
53714220,5402
53714230,5402
53714250,5402
53714300,5402
53714400,5402
53714500,5402
53714510,5402
53714520,5402
53720100,5404
53720200,5404
53720210,5404
53720300,5404
53720400,5404
53720500,5404
53720600,5404
53720610,5404
53720700,5404
53720800,5404
53729000,5404
53800000,9012
53801000,9012
53803100,9012
53803300,9012
54001000,5202
54102010,5504
54102015,5504
54102020,5504
54102050,5202
54102060,5504
54102100,5504
54102200,5504
54103000,5202
54200100,5202
54201010,5202
54202020,5204
54204020,5202
54204030,5202
54301010,5202
54301020,5202
54301030,5202
54301100,5202
54304000,5202
54304005,5202
54304020,5202
54304100,5202
54304110,5202
54304150,5202
54305010,5202
54305020,5202
54307000,5202
54308000,5202
54313000,5204
54318000,5004
54318500,5202
54319000,5202
54319005,5202
54319020,5202
54319500,5202
54325000,5204
54325010,5204
54325060,5204
54326000,5202
54328000,5202
54328100,5202
54328105,5202
54328110,5202
54328120,5202
54328200,5202
54328210,5202
54336000,5202
54336100,5202
54337010,5202
54337020,5202
54337030,5202
54337060,5202
54338000,5202
54338010,5202
54338020,5202
54338100,5202
54340100,5202
54340110,5202
54350000,9012
54350100,9012
54350200,9012
54360000,9012
54360100,9012
54401011,5004
54401021,5004
54401026,5004
54401031,5004
54401035,5004
54401055,5004
54401065,5004
54401075,5004
54401081,5004
54401085,5004
54401090,5004
54401110,5004
54401111,5004
54401112,5004
54401121,5004
54401122,5004
54401170,5004
54402080,5004
54402200,5008
54402610,5002
54402700,5202
54403001,5006
54403005,5006
54403006,5006
54403010,5006
54403040,5006
54403045,5006
54403046,5006
54403051,5006
54403052,5006
54403053,5006
54403054,5006
54403056,5006
54403057,5006
54403058,5006
54403059,5006
54403080,5006
54403081,5006
54403082,5006
54403083,5006
54403085,5006
54403087,5006
54403088,5006
54403089,5006
54403110,5006
54403120,5006
54403160,5006
54404000,5004
54404010,5004
54404020,5004
54406010,5004
54406200,5004
54408000,5008
54408015,5008
54408016,5008
54408017,5008
54408030,5008
54408035,5008
54408070,5008
54408081,5008
54408082,5008
54408105,5008
54408110,5008
54408115,5008
54408190,5008
54408200,5008
54408210,5008
54408250,5008
54408260,5008
54408290,5008
54408300,5008
54408310,5008
54408400,5008
54408405,5008
54408410,5008
54408411,5008
54408415,5008
54408416,5008
54408420,5008
54408422,5008
54408430,5008
54408432,5008
54408450,5008
54408455,5008
54408456,5008
54408460,5008
54408462,5008
54408465,5008
54408466,5008
54408470,5008
54408475,5008
54408480,5008
54408485,5008
54408486,5008
54408487,5008
54420210,5004
54420220,5008
54440010,5202
54440020,5004
55100005,4404
55100010,4404
55100020,4404
55100025,4404
55100030,4404
55100050,4404
55100055,4404
55100060,4404
55100065,4404
55100080,4404
55101000,4404
55101015,4404
55103000,4404
55103020,4404
55103100,4404
55105200,4404
55105205,4404
55106000,4404
55200010,4404
55200020,4404
55200030,4404
55200040,4404
55200050,4404
55200060,4404
55200070,4404
55200080,4404
55200100,4404
55200110,4404
55200120,4404
55200130,4404
55200200,4404
55201000,4404
55203000,4404
55203600,4404
55203700,4404
55205000,4404
55208000,4404
55300010,4404
55300020,4404
55300050,4404
55300060,4404
55301000,4404
55301015,4404
55301025,4404
55301031,4404
55301040,4404
55301048,4404
55400010,4404
55401000,4404
55501000,4404
55610300,4402
55701000,3202
55702000,3202
55702100,4404
55703000,3202
55801000,5506
55801010,5506
56104000,4004
56112000,4004
56113000,4004
56113990,4004
56116000,5202
56116990,4004
56117090,4004
56130000,4004
56132990,4004
56140100,4004
56200300,4804
56200410,4004
56200510,4004
56200990,4804
56201050,4804
56201051,4804
56201052,4804
56201090,4804
56201091,4804
56201092,4804
56201210,4804
56201220,4804
56201230,4804
56201515,4804
56201516,4804
56201517,4804
56201600,4804
56202000,4004
56202900,4802
56202905,4802
56202960,4802
56203056,4802
56203057,4802
56203066,4802
56203067,4802
56203076,4802
56203077,4802
56203086,4802
56203087,4802
56203096,4802
56203097,4802
56203106,4802
56203107,4802
56203130,4802
56203135,4802
56203155,4802
56203160,4802
56203555,4802
56203610,4802
56204000,4004
56204005,4004
56204010,4004
56205000,4002
56205001,4002
56205002,4002
56205004,4002
56205006,4002
56205007,4002
56205008,4002
56205011,4002
56205012,4002
56205014,4002
56205016,4002
56205017,4002
56205018,4002
56205050,4804
56205060,4002
56205070,4002
56205101,4002
56205130,4002
56205150,4002
56205170,4002
56205190,4002
56205205,4002
56205210,4002
56205215,4002
56205300,4002
56205310,4002
56205320,4002
56205330,4002
56205340,4002
56205350,4002
56205410,4002
56206990,4804
56207016,4804
56207017,4804
56207030,4804
56207060,4804
56207110,4004
56207120,4004
56207130,4004
56207160,4004
56207200,4804
56207370,4804
56208500,4804
57100100,4602
57103100,4602
57119000,4602
57123000,4604
57124200,4602
57125000,4602
57126000,4602
57132000,4604
57134000,4604
57137000,4604
57151000,4604
57207000,4604
57214000,4604
57216000,4602
57221700,4602
57223000,4602
57227000,4602
57237100,4604
57240100,4602
57241000,4602
57301600,4604
57304100,4604
57305150,4602
57308400,4604
57329000,4602
57336000,4604
57344000,4604
57344010,4602
57347000,4602
57348000,4602
57401100,4604
57411000,4604
57412000,9999
57416000,4604
57417000,4604
57418000,4604
57420100,4602
57420110,4604
57420120,4602
57420130,4602
57420140,4602
57420150,4602
57420160,4604
57601100,9999
57602100,9999
57602500,9999
57801000,9002
57804000,9002
57805000,9002
57805090,9002
57806000,9002
57806050,9002
57806100,9002
57820000,9002
57820100,9002
57820200,9002
57820300,9002
57822000,9002
57823000,9002
57824000,9002
58100360,3506
58101830,3506
58101835,3506
58101930,3502
58101935,3502
58101940,3502
58101945,3502
58101950,3502
58101955,3502
58102000,3502
58102010,3502
58102020,3502
58102030,3502
